"N", "real", "user", "sys"
57000,0.8666000000000015,0.7897000000000018,0.07689999999999979
58000,0.8105000000000014,0.7288000000000012,0.08249999999999992
58000,0.8726999999999993,0.7735999999999975,0.0934999999999999
58000,0.8520000000000008,0.7641999999999991,0.0904999999999998
58000,0.8709000000000034,0.7756000000000032,0.09019999999999985
58000,0.8572000000000014,0.7643000000000008,0.08539999999999992
59000,0.8491999999999914,0.7409999999999952,0.09499999999999982
59000,0.8945999999999903,0.7961999999999984,0.08409999999999987
59000,0.8619999999999922,0.7535999999999968,0.09379999999999977
59000,0.8660999999999951,0.7612999999999976,0.09139999999999981
59000,0.8693999999999922,0.7600000000000002,0.0855999999999998
60000,0.9012999999999929,0.8098999999999967,0.07879999999999983
60000,0.8729999999999921,0.7724999999999963,0.0873999999999998
60000,0.8579999999999889,0.7658999999999943,0.08349999999999973
60000,0.9634999999999927,0.8535999999999972,0.09749999999999975
60000,0.9125999999999915,0.8106999999999969,0.09429999999999983
61000,0.9019999999999884,0.8081999999999928,0.08589999999999981
61000,0.8961999999999931,0.7958999999999955,0.08349999999999975
61000,0.8710999999999888,0.7887999999999962,0.0748999999999998
61000,0.8879999999999877,0.7968999999999933,0.08209999999999976
61000,0.9018999999999932,0.8028999999999952,0.08269999999999979
62000,0.8844999999999903,0.795899999999995,0.0849999999999997
62000,0.9110999999999926,0.8258999999999929,0.08279999999999979
62000,0.9003999999999914,0.8095999999999955,0.08629999999999971
62000,0.8616999999999888,0.778799999999994,0.08059999999999974
62000,0.8974999999999916,0.8101999999999956,0.08579999999999977
63000,0.8869999999999916,0.7968999999999954,0.08589999999999981
63000,0.8443999999999874,0.7575999999999923,0.08569999999999976
63000,0.8926999999999847,0.8035999999999897,0.0837999999999997
63000,0.9457999999999879,0.8470999999999976,0.08469999999999972
63000,0.8935999999999877,0.8056999999999955,0.08359999999999974
64000,0.9205999999999914,0.8281999999999946,0.09159999999999983
64000,0.889399999999994,0.7958999999999953,0.09189999999999976
64000,0.9054999999999912,0.8131999999999966,0.09159999999999968
64000,0.8777999999999939,0.7916999999999974,0.08349999999999971
64000,0.8847999999999884,0.8032999999999926,0.08259999999999987
65000,0.8599999999999889,0.7745999999999932,0.07909999999999973
65000,0.8784999999999902,0.7924999999999935,0.07899999999999976
65000,0.8521999999999859,0.761899999999992,0.08219999999999977
65000,0.8912999999999883,0.7951999999999941,0.08809999999999969
65000,0.9019999999999894,0.8180999999999942,0.08169999999999972
66000,0.9034999999999885,0.8202999999999928,0.07809999999999978
66000,0.909799999999991,0.8236999999999928,0.08269999999999973
66000,0.8795999999999837,0.7867999999999913,0.08639999999999969
66000,0.9460999999999936,0.846699999999997,0.09289999999999972
66000,0.9193999999999888,0.8201999999999947,0.09329999999999979
67000,0.8772999999999825,0.792199999999991,0.08149999999999971
67000,0.8792999999999905,0.7900999999999956,0.08009999999999977
67000,0.9342999999999971,0.8401999999999991,0.09119999999999988
67000,0.8902999999999908,0.8074999999999948,0.07989999999999972
67000,0.9007999999999913,0.8082999999999959,0.08549999999999977
